what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1701722483027
os,sysinfo,,,"win32",1701722483027
arch,sysinfo,,,"x86",1701722483027
ws,sysinfo,,,"win32",1701722483027
locale,sysinfo,,,"ru_RU",1701722483027
processors,sysinfo,,,"12",1701722483027
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1701722483027
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1701722483027
java.specification.name,sysinfo,,,"Java Platform API Specification",1701722483027
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1701722483027
java.specification.version,sysinfo,,,"1.6",1701722483027
